Time,Date,Attack Name,Attacking Country,Target Country,Attack Type
1:32:18 PM,5 Oct 2019,Backdoor.Generic.792814,Brazil,,INFECTION
12:45:32 PM,5 Oct 2019,,Ireland,France,ATTACK
12:48:34 PM,5 Oct 2019,Trojan.LNK.Gen,South Africa,,INFECTION
12:51:14 PM,5 Oct 2019,Heur.BZC.WBO.Mole.3.063B85B4,United Kingdom,,INFECTION
1:23:06 PM,5 Oct 2019,Gen:Variant.Application.Agentus.1,United States,,INFECTION
1:45:06 PM,5 Oct 2019,,Italy,,SPAM
1:22:43 PM,5 Oct 2019,,Japan,,SPAM
1:47:04 PM,5 Oct 2019,,United States,,SPAM
1:23:37 PM,5 Oct 2019,Gen:Illusion.PUP.Nirsoft.D.1010100,United States,,INFECTION
12:37:16 PM,5 Oct 2019,Win32.Worm.Downadup.Gen,Brazil,,INFECTION
1:05:25 PM,5 Oct 2019,,United States,,SPAM
12:40:40 PM,5 Oct 2019,Trojan.GenericKDZ.54942,Iran,,INFECTION
12:45:01 PM,5 Oct 2019,,India,,SPAM
1:56:18 PM,5 Oct 2019,,Canada,,SPAM
1:53:54 PM,5 Oct 2019,,United States,,SPAM
1:30:19 PM,5 Oct 2019,,United States,,SPAM
1:56:25 PM,5 Oct 2019,,United States,,SPAM
1:26:37 PM,5 Oct 2019,Gen:Variant.Razy.347393,Mexico,,INFECTION
1:39:21 PM,5 Oct 2019,,United States,,SPAM
1:45:39 PM,5 Oct 2019,,Sweden,,SPAM
1:23:55 PM,5 Oct 2019,Trojan.LNK.Agent.AJR,United States,,INFECTION
1:28:40 PM,5 Oct 2019,,China,,SPAM
1:16:16 PM,5 Oct 2019,Trojan.Oficla.Z,United Kingdom,,INFECTION
12:47:32 PM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
12:44:44 PM,5 Oct 2019,Generic.Application.CoinMiner.1.FA21B194,Brazil,,INFECTION
12:45:03 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:21:07 PM,5 Oct 2019,,Singapore,,SPAM
1:39:07 PM,5 Oct 2019,,United States,,SPAM
1:33:33 PM,5 Oct 2019,Worm.Generic.237277,Mexico,,INFECTION
12:43:26 PM,5 Oct 2019,Adware.GenericKD.5817935,United States,,INFECTION
12:38:12 PM,5 Oct 2019,Win32.Worm.DownadupJob.A,Brazil,,INFECTION
1:35:32 PM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
1:02:31 PM,5 Oct 2019,,Russia,,SPAM
12:33:46 PM,5 Oct 2019,Application.DealAlpha.2.Gen,Uganda,,INFECTION
12:43:48 PM,5 Oct 2019,,Poland,,SPAM
1:05:03 PM,5 Oct 2019,,United States,,SPAM
1:26:11 PM,5 Oct 2019,Gen:Variant.Razy.347393,Mexico,,INFECTION
1:27:18 PM,5 Oct 2019,,Iraq,,SPAM
12:36:10 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
1:26:30 PM,5 Oct 2019,Gen:Variant.Ulise.38868,United Kingdom,,INFECTION
1:10:24 PM,5 Oct 2019,Generic.Nimda.F28809BD,Angola,,INFECTION
1:26:58 PM,5 Oct 2019,,France,,SPAM
1:56:03 PM,5 Oct 2019,,United States,,SPAM
1:54:55 PM,5 Oct 2019,,India,,SPAM
1:57:46 PM,5 Oct 2019,,Sweden,,SPAM
1:55:41 PM,5 Oct 2019,Trojan.Agent.EEFT,United States,,INFECTION
1:17:33 PM,5 Oct 2019,Trojan.GenericKD.32543612,United Kingdom,,INFECTION
12:37:19 PM,5 Oct 2019,,United Kingdom,,SPAM
1:45:58 PM,5 Oct 2019,,Austria,,SPAM
1:02:48 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
1:26:53 PM,5 Oct 2019,,India,,SPAM
12:37:49 PM,5 Oct 2019,,United States,,SPAM
1:55:11 PM,5 Oct 2019,,United States,,SPAM
1:03:32 PM,5 Oct 2019,Worm.Generic.914973,Brazil,,INFECTION
1:07:54 PM,5 Oct 2019,,Sweden,,SPAM
1:31:07 PM,5 Oct 2019,,New Zealand,,SPAM
1:49:42 PM,5 Oct 2019,,Russia,,SPAM
1:24:05 PM,5 Oct 2019,,United States,,SPAM
1:14:48 PM,5 Oct 2019,,United States,,SPAM
1:49:57 PM,5 Oct 2019,,India,,SPAM
12:40:16 PM,5 Oct 2019,,United States,Finland,ATTACK
12:46:48 PM,5 Oct 2019,Application.BitCoinMiner.UB,United States,,INFECTION
1:08:17 PM,5 Oct 2019,Gen:Variant.Application.Elex.458,Romania,,INFECTION
1:45:39 PM,5 Oct 2019,,United States,,SPAM
1:50:13 PM,5 Oct 2019,,Italy,,SPAM
1:13:11 PM,5 Oct 2019,Gen:Variant.Application.Strictor.168884,Brazil,,INFECTION
1:55:36 PM,5 Oct 2019,,India,,SPAM
12:32:52 PM,5 Oct 2019,,Belgium,,SPAM
1:13:31 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:21:13 PM,5 Oct 2019,Win32.Worm.Nimda.O,Kenya,,INFECTION
12:34:04 PM,5 Oct 2019,,United States,,SPAM
12:51:47 PM,5 Oct 2019,,United States,,SPAM
1:31:18 PM,5 Oct 2019,,Mexico,Finland,ATTACK
12:38:38 PM,5 Oct 2019,Exploit.JPGG,Slovenia,,INFECTION
12:34:50 PM,5 Oct 2019,Win32.Worm.DownadupJob.A,United Arab Emirates,,INFECTION
1:15:17 PM,5 Oct 2019,JS:Trojan.Downloader.JTIU,United States,,INFECTION
12:36:55 PM,5 Oct 2019,,China,Finland,ATTACK
12:47:49 PM,5 Oct 2019,,United States,,SPAM
12:40:04 PM,5 Oct 2019,,Ireland,Finland,ATTACK
12:37:17 PM,5 Oct 2019,,United States,Germany,ATTACK
1:31:35 PM,5 Oct 2019,Trojan.Autoruns.GenericKDS.41779112,United States,,INFECTION
1:27:43 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:10:33 PM,5 Oct 2019,Trojan.LNK.Gen,Brazil,,INFECTION
1:36:29 PM,5 Oct 2019,,United States,,SPAM
1:12:47 PM,5 Oct 2019,VB:Trojan.VBA.Downloader.OH,United Kingdom,,INFECTION
1:57:32 PM,5 Oct 2019,,India,,SPAM
1:05:41 PM,5 Oct 2019,Application.Hacktool.YH,Chile,,INFECTION
1:18:52 PM,5 Oct 2019,,Brazil,,SPAM
1:10:20 PM,5 Oct 2019,Trojan.Acad.Bursted.AG,Brazil,,INFECTION
1:10:21 PM,5 Oct 2019,,British Virgin Islands,,SPAM
1:37:01 PM,5 Oct 2019,Adware.DealPly.1.Gen,Canada,,INFECTION
1:30:32 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
12:33:56 PM,5 Oct 2019,,Germany,,SPAM
12:35:17 PM,5 Oct 2019,Trojan.GenericKD.30988038,United Kingdom,,INFECTION
1:21:01 PM,5 Oct 2019,,United States,,SPAM
1:33:58 PM,5 Oct 2019,,United States,,SPAM
2:01:45 PM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
1:18:25 PM,5 Oct 2019,Trojan.Acad.Bursted.AK,Greece,,INFECTION
1:16:29 PM,5 Oct 2019,,Netherlands,,SPAM
1:50:13 PM,5 Oct 2019,,Japan,,SPAM
1:11:50 PM,5 Oct 2019,,Singapore,,SPAM
1:32:27 PM,5 Oct 2019,,Italy,,SPAM
12:42:18 PM,5 Oct 2019,,United States,,SPAM
12:43:55 PM,5 Oct 2019,,Netherlands,,SPAM
1:57:27 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Tunisia,,INFECTION
1:38:52 PM,5 Oct 2019,,France,,SPAM
12:51:56 PM,5 Oct 2019,,Spain,,SPAM
1:57:44 PM,5 Oct 2019,Trojan.GenericKD.32519205,United States,,INFECTION
1:17:40 PM,5 Oct 2019,,United States,,SPAM
1:22:00 PM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
1:30:25 PM,5 Oct 2019,,United States,,SPAM
1:28:15 PM,5 Oct 2019,Trojan.Script.669350,Canada,,INFECTION
1:38:41 PM,5 Oct 2019,,Romania,Belgium,ATTACK
12:34:31 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
12:43:14 PM,5 Oct 2019,Generic.Trojan.WorMiner.1.8FBE2A76,Peru,,INFECTION
1:09:50 PM,5 Oct 2019,,United States,,SPAM
1:19:22 PM,5 Oct 2019,,Romania,,SPAM
1:32:00 PM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
1:07:56 PM,5 Oct 2019,,Italy,Ireland,ATTACK
12:36:44 PM,5 Oct 2019,,United States,,SPAM
1:11:46 PM,5 Oct 2019,,Indonesia,,SPAM
1:50:27 PM,5 Oct 2019,Trojan.GenericKDZ.58412,United States,,INFECTION
1:31:43 PM,5 Oct 2019,Win32.Worm.DownadupJob.A,Egypt,,INFECTION
1:55:29 PM,5 Oct 2019,,Denmark,,SPAM
1:37:31 PM,5 Oct 2019,,United States,,SPAM
1:18:14 PM,5 Oct 2019,Adware.BrowseFox.BU,Bulgaria,,INFECTION
1:39:41 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Colombia,,INFECTION
1:44:35 PM,5 Oct 2019,,Austria,,SPAM
1:29:21 PM,5 Oct 2019,,United States,,SPAM
1:12:17 PM,5 Oct 2019,,Russia,,SPAM
1:11:11 PM,5 Oct 2019,,Sweden,,SPAM
1:21:09 PM,5 Oct 2019,Trojan.LNK.Agent.AJR,United Kingdom,,INFECTION
1:38:10 PM,5 Oct 2019,JS.Nemucod.7.Gen,United States,,INFECTION
1:49:35 PM,5 Oct 2019,,Hungary,,SPAM
1:34:33 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
12:45:09 PM,5 Oct 2019,,United States,,SPAM
1:22:32 PM,5 Oct 2019,,Romania,,SPAM
1:06:39 PM,5 Oct 2019,,Sweden,,SPAM
12:42:40 PM,5 Oct 2019,BehavesLike:BAT.Delete,Canada,,INFECTION
1:57:07 PM,5 Oct 2019,,Japan,,SPAM
12:33:59 PM,5 Oct 2019,Gen:Variant.Mikey.101077,United States,,INFECTION
1:08:24 PM,5 Oct 2019,,United States,,SPAM
1:57:13 PM,5 Oct 2019,Adware.Agent.WOM,Brazil,,INFECTION
1:38:10 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:17:19 PM,5 Oct 2019,Exploit.CVE-2017-3077.Gen,United States,,INFECTION
12:40:27 PM,5 Oct 2019,JS:Trojan.JS.Downloader.AP,United Kingdom,,INFECTION
1:34:21 PM,5 Oct 2019,Trojan.Lnk.RP,Tunisia,,INFECTION
1:34:20 PM,5 Oct 2019,,United States,,SPAM
1:16:46 PM,5 Oct 2019,Trojan.Generic.5299846,South Africa,,INFECTION
1:29:03 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:02:55 PM,5 Oct 2019,,Ireland,,SPAM
2:02:53 PM,5 Oct 2019,Heur.BZC.YAX.Voiv.11.03EF9E84,Ecuador,,INFECTION
1:16:34 PM,5 Oct 2019,,United States,,SPAM
12:44:08 PM,5 Oct 2019,,Republic of Korea,Canada,ATTACK
1:45:31 PM,5 Oct 2019,,United Kingdom,,SPAM
1:32:18 PM,5 Oct 2019,Gen:Variant.Razy.6650797,India,,INFECTION
1:27:36 PM,5 Oct 2019,,France,,SPAM
1:16:31 PM,5 Oct 2019,,United Kingdom,,SPAM
1:54:08 PM,5 Oct 2019,,Norway,,SPAM
1:33:07 PM,5 Oct 2019,,India,,SPAM
12:42:00 PM,5 Oct 2019,,India,,SPAM
1:07:41 PM,5 Oct 2019,,United States,,SPAM
1:45:19 PM,5 Oct 2019,,Ireland,Russia,ATTACK
1:24:20 PM,5 Oct 2019,,Ireland,France,ATTACK
2:01:55 PM,5 Oct 2019,,Japan,,SPAM
12:38:05 PM,5 Oct 2019,,Ireland,Belgium,ATTACK
1:07:44 PM,5 Oct 2019,,United Kingdom,,SPAM
1:51:30 PM,5 Oct 2019,,United States,,SPAM
12:51:32 PM,5 Oct 2019,Gen:Trojan.Heur2.LPTMGW@bKnqW8nab,United States,,INFECTION
1:16:49 PM,5 Oct 2019,Trojan.Script.669350,Canada,,INFECTION
12:37:57 PM,5 Oct 2019,,United Kingdom,,SPAM
1:58:08 PM,5 Oct 2019,,United States,,SPAM
1:17:02 PM,5 Oct 2019,,United States,Canada,ATTACK
1:54:41 PM,5 Oct 2019,,United States,,SPAM
1:56:21 PM,5 Oct 2019,Trojan.LNK.Gen,Morocco,,INFECTION
1:16:24 PM,5 Oct 2019,JS:Trojan.Agent.ECMD,Canada,,INFECTION
12:37:53 PM,5 Oct 2019,Trojan.Sirefef.ZF,Mozambique,,INFECTION
1:06:47 PM,5 Oct 2019,Application.Bundler.AirInstaller.E,United States,,INFECTION
1:13:12 PM,5 Oct 2019,,Japan,,SPAM
1:15:18 PM,5 Oct 2019,,United States,,SPAM
1:02:30 PM,5 Oct 2019,,United States,,SPAM
1:20:24 PM,5 Oct 2019,,United States,,SPAM
1:30:04 PM,5 Oct 2019,,Netherlands,United States,ATTACK
2:01:46 PM,5 Oct 2019,JS.Nemucod.7.Gen,United States,,INFECTION
12:41:38 PM,5 Oct 2019,Trojan.Generic.12255703,Brazil,,INFECTION
1:32:22 PM,5 Oct 2019,Gen:Variant.Ulise.38868,United Kingdom,,INFECTION
1:55:39 PM,5 Oct 2019,,United States,,SPAM
12:47:30 PM,5 Oct 2019,,United States,,SPAM
1:33:05 PM,5 Oct 2019,,United States,,SPAM
1:11:21 PM,5 Oct 2019,Trojan.Agent.DFZB,United States,,INFECTION
1:46:54 PM,5 Oct 2019,Trojan.Agent.EDTT,United States,,INFECTION
1:31:10 PM,5 Oct 2019,Application.BitCoinMiner.UB,Mexico,,INFECTION
1:22:33 PM,5 Oct 2019,Gen:Adware.Heur.km9@g1Gkw@p,Canada,,INFECTION
1:05:56 PM,5 Oct 2019,Trojan.Iframe.BYJ,Brazil,,INFECTION
12:47:17 PM,5 Oct 2019,,Ukraine,Canada,ATTACK
1:23:41 PM,5 Oct 2019,Gen:Variant.Application.Savings.1,United States,,INFECTION
1:05:57 PM,5 Oct 2019,Generic.Java.QRat.A5746C3E,United States,,INFECTION
1:30:20 PM,5 Oct 2019,Adware.DealPly.1.Gen,Guatemala,,INFECTION
12:47:41 PM,5 Oct 2019,,India,,SPAM
12:35:56 PM,5 Oct 2019,JS.Kak.Gen@mm,United States,,INFECTION
12:36:02 PM,5 Oct 2019,,Sweden,,SPAM
1:09:07 PM,5 Oct 2019,,Uruguay,,SPAM
1:11:01 PM,5 Oct 2019,,France,,SPAM
1:21:41 PM,5 Oct 2019,Trojan.GenericKD.5226166,United States,,INFECTION
1:57:47 PM,5 Oct 2019,Trojan.VBS.Agent.AUB,United States,,INFECTION
1:27:24 PM,5 Oct 2019,,India,,SPAM
1:36:28 PM,5 Oct 2019,Gen:Variant.Mikey.98448,United States,,INFECTION
12:40:41 PM,5 Oct 2019,JS:Trojan.Agent.ECMD,Canada,,INFECTION
1:17:03 PM,5 Oct 2019,Application.JS.CoinHive.2.Gen,United States,,INFECTION
12:32:41 PM,5 Oct 2019,Java.Trojan.GenericGB.20196,United States,,INFECTION
12:46:47 PM,5 Oct 2019,Trojan.Dropper.UDL,Brazil,,INFECTION
12:32:50 PM,5 Oct 2019,,United Kingdom,,SPAM
1:34:50 PM,5 Oct 2019,,Japan,,SPAM
12:37:40 PM,5 Oct 2019,,Spain,,SPAM
1:57:55 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:24:50 PM,5 Oct 2019,Gen:Variant.Ulise.38868,United States,,INFECTION
1:20:57 PM,5 Oct 2019,Trojan.PasswordStealer.GenericKDS.41742311,Netherlands,,INFECTION
1:56:30 PM,5 Oct 2019,,India,,SPAM
1:13:21 PM,5 Oct 2019,Trojan.Iframe.BYJ,Brazil,,INFECTION
1:08:00 PM,5 Oct 2019,,United States,,SPAM
1:50:00 PM,5 Oct 2019,Trojan.LNK.Gen,Mauritius,,INFECTION
1:45:10 PM,5 Oct 2019,,United States,,SPAM
12:42:56 PM,5 Oct 2019,,United States,,SPAM
1:46:45 PM,5 Oct 2019,,Turkey,,SPAM
1:16:47 PM,5 Oct 2019,Gen:Variant.Graftor.10503,United States,,INFECTION
12:34:57 PM,5 Oct 2019,Application.Bundler.SoftPulse.P,Canada,,INFECTION
1:36:47 PM,5 Oct 2019,,Russia,,SPAM
1:38:44 PM,5 Oct 2019,,United States,United States,ATTACK
1:25:26 PM,5 Oct 2019,,Japan,,SPAM
12:43:53 PM,5 Oct 2019,Win32.Brontok.A@mm,Egypt,,INFECTION
12:34:33 PM,5 Oct 2019,,United States,Germany,ATTACK
1:56:20 PM,5 Oct 2019,,Netherlands,,SPAM
1:47:32 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:17:49 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
1:26:50 PM,5 Oct 2019,,India,,SPAM
12:39:58 PM,5 Oct 2019,Generic.ScriptWorm.FC5D6B21,United States,,INFECTION
12:32:56 PM,5 Oct 2019,Gen:Variant.Application.Miner.2,United Kingdom,,INFECTION
1:18:02 PM,5 Oct 2019,,United States,,SPAM
12:34:55 PM,5 Oct 2019,,Brazil,,SPAM
12:46:23 PM,5 Oct 2019,,Greece,United States,ATTACK
1:33:04 PM,5 Oct 2019,,Italy,Ireland,ATTACK
1:01:29 PM,5 Oct 2019,,Ireland,United States,ATTACK
1:04:26 PM,5 Oct 2019,Application.Hacktool.KMSActivator.AV,Mexico,,INFECTION
1:09:31 PM,5 Oct 2019,,Ukraine,Spain,ATTACK
12:35:40 PM,5 Oct 2019,,Sweden,,SPAM
1:35:28 PM,5 Oct 2019,Trojan.Doc.Agent.OE,United States,,INFECTION
1:25:43 PM,5 Oct 2019,,Sweden,,SPAM
12:37:29 PM,5 Oct 2019,,United Kingdom,,SPAM
12:44:34 PM,5 Oct 2019,,United States,,SPAM
1:32:47 PM,5 Oct 2019,,Netherlands,,SPAM
1:29:41 PM,5 Oct 2019,,United States,,SPAM
1:09:03 PM,5 Oct 2019,,India,,SPAM
1:32:20 PM,5 Oct 2019,,United States,,SPAM
1:31:38 PM,5 Oct 2019,,Canada,United States,ATTACK
1:15:45 PM,5 Oct 2019,,United States,,SPAM
1:12:52 PM,5 Oct 2019,,South Africa,,SPAM
1:17:13 PM,5 Oct 2019,,India,,SPAM
1:03:18 PM,5 Oct 2019,,Ireland,France,ATTACK
12:44:19 PM,5 Oct 2019,,United States,,SPAM
1:35:31 PM,5 Oct 2019,Backdoor.XJB,Chile,,INFECTION
12:45:14 PM,5 Oct 2019,,British Virgin Islands,,SPAM
1:16:42 PM,5 Oct 2019,,United States,Portugal,ATTACK
12:51:46 PM,5 Oct 2019,Exploit.CVE-2017-3077.Gen,United States,,INFECTION
1:17:30 PM,5 Oct 2019,Trojan.Agent.EBDQ,India,,INFECTION
1:31:19 PM,5 Oct 2019,Gen:Variant.Ulise.59620,United Arab Emirates,,INFECTION
1:47:10 PM,5 Oct 2019,,Denmark,,SPAM
1:02:16 PM,5 Oct 2019,Gen:Variant.Adware.Strictor.6750,United States,,INFECTION
1:23:47 PM,5 Oct 2019,,Ireland,,SPAM
1:47:34 PM,5 Oct 2019,Gen:Variant.Razy.347393,Mexico,,INFECTION
12:42:34 PM,5 Oct 2019,Exploit.CVE-2017-3077.Gen,United States,,INFECTION
1:03:29 PM,5 Oct 2019,Adware.DealPly.1.Gen,Brazil,,INFECTION
12:32:28 PM,5 Oct 2019,,United States,,SPAM
1:23:41 PM,5 Oct 2019,Gen:Variant.Application.Bundler.ExpressInstaller.3,United States,,INFECTION
1:30:01 PM,5 Oct 2019,,India,,SPAM
1:53:59 PM,5 Oct 2019,Win32.SlugIn.A.Dam,Brazil,,INFECTION
1:54:17 PM,5 Oct 2019,Adware.DealPly.1.Gen,United Kingdom,,INFECTION
1:29:36 PM,5 Oct 2019,,United States,,SPAM
1:35:36 PM,5 Oct 2019,,Austria,,SPAM
1:30:26 PM,5 Oct 2019,,United States,,SPAM
1:39:23 PM,5 Oct 2019,,Germany,,SPAM
12:51:14 PM,5 Oct 2019,VB:Trojan.Emeka.Agent.712,United Kingdom,,INFECTION
12:39:58 PM,5 Oct 2019,Gen:Variant.Razy.63941,South Africa,,INFECTION
1:46:34 PM,5 Oct 2019,Heur.BZC.YAX.Pantera.42.029FB9F7,Peru,,INFECTION
1:34:22 PM,5 Oct 2019,,Ireland,France,ATTACK
1:44:43 PM,5 Oct 2019,,United States,,SPAM
1:12:32 PM,5 Oct 2019,,United States,,SPAM
12:39:00 PM,5 Oct 2019,,United States,Portugal,ATTACK
1:20:29 PM,5 Oct 2019,,India,,SPAM
1:09:43 PM,5 Oct 2019,Adware.BrowseFox.BN,Bulgaria,,INFECTION
1:18:39 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
12:42:28 PM,5 Oct 2019,,United States,,SPAM
12:36:13 PM,5 Oct 2019,,Netherlands,,SPAM
1:23:13 PM,5 Oct 2019,Worm.Generic.334935,United Arab Emirates,,INFECTION
12:47:33 PM,5 Oct 2019,,Japan,,SPAM
1:00:56 PM,5 Oct 2019,,Germany,,SPAM
1:31:39 PM,5 Oct 2019,Application.Hacktool.KMSActivator.AI,United States,,INFECTION
1:21:15 PM,5 Oct 2019,VB:Trojan.VB.Agent.AOI,United States,,INFECTION
1:22:06 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:17:43 PM,5 Oct 2019,,United States,,SPAM
1:28:56 PM,5 Oct 2019,,Germany,,SPAM
1:05:21 PM,5 Oct 2019,,United States,United Kingdom,ATTACK
1:53:56 PM,5 Oct 2019,Trojan.LNK.Agent.CX,Brazil,,INFECTION
12:48:04 PM,5 Oct 2019,,Netherlands,,SPAM
1:18:26 PM,5 Oct 2019,,United States,,SPAM
12:51:36 PM,5 Oct 2019,,United States,,SPAM
1:29:22 PM,5 Oct 2019,Trojan.AgentWDCR.SEY,Iran,,INFECTION
1:54:54 PM,5 Oct 2019,,Turkey,United States,ATTACK
1:23:05 PM,5 Oct 2019,,India,,SPAM
2:01:44 PM,5 Oct 2019,,Turkey,Spain,ATTACK
1:06:36 PM,5 Oct 2019,,United States,,SPAM
1:08:30 PM,5 Oct 2019,Generic.XML.JSLoader.3.9052DBE9,Vietnam,,INFECTION
12:47:38 PM,5 Oct 2019,,United States,,SPAM
1:27:20 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
12:36:12 PM,5 Oct 2019,,Czechia,,SPAM
1:04:46 PM,5 Oct 2019,VBS.ObfDldr.18.Gen,Colombia,,INFECTION
1:07:11 PM,5 Oct 2019,Application.Hacktool.KMSActivator.BN,United States,,INFECTION
1:20:16 PM,5 Oct 2019,,Sweden,,SPAM
1:35:11 PM,5 Oct 2019,Adware.SwiftBrowse.CO,Montenegro,,INFECTION
1:35:14 PM,5 Oct 2019,Trojan.Iframe.BYJ,Brazil,,INFECTION
1:30:36 PM,5 Oct 2019,,Switzerland,,SPAM
1:12:22 PM,5 Oct 2019,JS:Trojan.Agent.ECMD,Canada,,INFECTION
1:02:23 PM,5 Oct 2019,VB:Trojan.Agent.CZWJ,United Kingdom,,INFECTION
1:31:08 PM,5 Oct 2019,,Italy,,SPAM
1:19:32 PM,5 Oct 2019,Application.RemoteAdmin.RFS,United States,,INFECTION
1:46:48 PM,5 Oct 2019,VB:Trojan.Emeka.Agent.712,United Kingdom,,INFECTION
1:36:46 PM,5 Oct 2019,,Germany,,SPAM
12:41:03 PM,5 Oct 2019,,United States,,SPAM
1:04:22 PM,5 Oct 2019,Application.KMSTool.F,Russia,,INFECTION
1:27:09 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
1:01:47 PM,5 Oct 2019,Gen:Variant.Razy.546821,United States,,INFECTION
12:51:01 PM,5 Oct 2019,Trojan.LNK.Agent.CX,Brazil,,INFECTION
12:41:04 PM,5 Oct 2019,Trojan.GenericKD.32491935,United Kingdom,,INFECTION
12:37:40 PM,5 Oct 2019,,Armenia,,SPAM
1:04:57 PM,5 Oct 2019,,Netherlands,United States,ATTACK
1:14:51 PM,5 Oct 2019,,Brazil,,SPAM
1:33:12 PM,5 Oct 2019,,United States,,SPAM
1:16:21 PM,5 Oct 2019,,India,,SPAM
1:46:18 PM,5 Oct 2019,Trojan.Exploit.Html.Iframe.Filedownload.GW,United States,,INFECTION
1:25:53 PM,5 Oct 2019,,Netherlands,,SPAM
1:08:31 PM,5 Oct 2019,,India,,SPAM
1:05:55 PM,5 Oct 2019,,Japan,,SPAM
12:34:20 PM,5 Oct 2019,Trojan.GenericKD.1286151,United Kingdom,,INFECTION
1:55:57 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
12:36:11 PM,5 Oct 2019,Trojan.Peed.Gen,United States,,INFECTION
12:51:23 PM,5 Oct 2019,,Greece,,SPAM
1:05:42 PM,5 Oct 2019,,Taiwan,,SPAM
1:30:15 PM,5 Oct 2019,,United States,Portugal,ATTACK
1:53:57 PM,5 Oct 2019,,Ukraine,Canada,ATTACK
1:03:39 PM,5 Oct 2019,,British Virgin Islands,,SPAM
12:34:39 PM,5 Oct 2019,,Ireland,United States,ATTACK
12:38:57 PM,5 Oct 2019,,India,,SPAM
1:25:48 PM,5 Oct 2019,Adware.DealPly.1.Gen,United States,,INFECTION
1:26:33 PM,5 Oct 2019,Trojan.Lnk.Runner.A,Peru,,INFECTION
1:13:25 PM,5 Oct 2019,,China,Germany,ATTACK
1:32:19 PM,5 Oct 2019,,United States,,SPAM
1:02:36 PM,5 Oct 2019,Trojan.Agent.AIAC,United States,,INFECTION
12:36:26 PM,5 Oct 2019,,India,,SPAM
1:36:55 PM,5 Oct 2019,,Ireland,Finland,ATTACK
1:50:56 PM,5 Oct 2019,Gen:Variant.Jacard.160383,Saudi Arabia,,INFECTION
1:03:10 PM,5 Oct 2019,,United States,Finland,ATTACK
1:14:38 PM,5 Oct 2019,,United States,Finland,ATTACK
12:43:21 PM,5 Oct 2019,,United States,,SPAM
1:14:54 PM,5 Oct 2019,Application.Nirsoft.O,United States,,INFECTION
12:34:30 PM,5 Oct 2019,,Czechia,,SPAM
1:15:28 PM,5 Oct 2019,Gen:Variant.Razy.564172,United States,,INFECTION
12:38:26 PM,5 Oct 2019,,United States,,SPAM
1:26:29 PM,5 Oct 2019,Trojan.Generic.7625745,United States,,INFECTION
12:37:07 PM,5 Oct 2019,Trojan.GenericKD.32531178,Romania,,INFECTION
1:31:35 PM,5 Oct 2019,Trojan.Acad.Bursted.AK,Greece,,INFECTION
1:17:05 PM,5 Oct 2019,Heur.BZC.YAX.Voiv.11.03EF9E7C,Brazil,,INFECTION
1:30:11 PM,5 Oct 2019,Application.Hacktool.KMSActivator.AK,Mexico,,INFECTION
1:20:40 PM,5 Oct 2019,,United States,,SPAM
12:35:01 PM,5 Oct 2019,,Ireland,Finland,ATTACK
1:31:03 PM,5 Oct 2019,,United States,,SPAM
1:04:15 PM,5 Oct 2019,,Italy,Ireland,ATTACK
12:46:18 PM,5 Oct 2019,Trojan.GenericKD.1311868,United States,,INFECTION
1:02:03 PM,5 Oct 2019,Trojan.Dropper.UDL,South Africa,,INFECTION
1:12:50 PM,5 Oct 2019,Trojan.GenericKD.14620254,India,,INFECTION
1:15:55 PM,5 Oct 2019,Exploit.CVE-2010-2568.Gen,Brazil,,INFECTION
